Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,7,26,17.27481171539856,32.036988187723395,24.74687084012156,326.94278161643507,2.0576618837532354,207
2026,7,27,18.00085308831199,30.161132965631143,24.197678074536512,318.4860558331309,2.6264188893734115,208
2026,7,28,17.624586280972835,31.158268437079048,24.36007210364871,306.52966449680395,2.358810205655908,209
2026,7,29,18.177651082596142,31.214600188152506,24.594316025595138,329.63421735420656,2.324167462995561,210
2026,7,30,18.589420366746953,30.447178845855696,24.444747853891386,322.8828112552987,1.8822595921887892,211
2026,7,31,17.795242902841874,31.752804417907658,24.78381155975459,325.6863964005925,2.0294063204403483,212
2026,8,1,16.8490608062032,30.3819555118332,24.27926383315471,314.84127636898916,2.2944381348604326,213
2026,8,2,18.353770472232505,30.003631374110302,24.06760140234626,305.14175785818145,1.941308934743477,214
2026,8,3,18.003977475008824,29.730135141767345,23.80076650729245,319.26762798037817,1.9154612625970122,215
2026,8,4,17.74797535020745,29.76606989618235,23.71289536681472,324.12574962961617,2.1751599072745194,216
2026,8,5,17.694597230993487,31.57629629619183,24.647034989281657,324.1341910257828,2.2188867847800355,217
2026,8,6,18.243243903306986,31.984126800609218,25.104819284318868,321.10616637798,2.11451556430012,218
2026,8,7,19.071377142676894,31.820233243478572,25.31626333417771,304.14258302985763,1.9720420422390779,219
2026,8,8,19.352646715609634,31.880878597069792,25.39941997216723,269.3700176671871,2.2397891046657197,220
2026,8,9,19.115395980068918,31.483486397162554,24.982133956386743,289.37160147323686,2.2345061082766633,221
2026,8,10,18.943030778428803,30.676515767879305,24.566433278985166,300.3780868702,2.63139725470167,222
2026,8,11,17.71448355771638,31.064890272970626,24.41406148153988,295.24755053919023,2.275418569115776,223
2026,8,12,18.658763453651467,31.036981197583348,24.795894316628782,308.44176887588634,1.7738862103625885,224
2026,8,13,18.321664548399674,30.773405426571305,24.511126667996187,305.6211349138917,2.5443734856978675,225
2026,8,14,17.46898776994624,30.94000718617141,24.201593756983907,309.85064818206024,1.914305287010652,226
2026,8,15,17.400302965066082,30.184001487440874,23.641875904813645,290.90253491410937,2.113052297025758,227
2026,8,16,16.86312616132131,29.311401490289676,23.100351062540934,261.84511822079935,2.3573347862312812,228
2026,8,17,17.539085060736348,29.731160053452154,23.562666418152638,259.5295544210152,1.9940460847555561,229
2026,8,18,18.12101488587919,30.126372827636335,23.994393953674987,271.4499095724298,1.9893642341915967,230
2026,8,19,18.268399044034478,29.95780980641973,23.927397016749307,274.73280130091024,2.1653688098848503,231
2026,8,20,17.874171287741795,30.755415170223394,24.317713328058975,286.93804911680525,1.8742689604778378,232
2026,8,21,18.400029975170302,31.0912204802383,24.6332305353311,276.2819996236112,1.8352197336384097,233
2026,8,22,18.884171467084645,31.542588252662906,24.97014996382861,276.531011025094,2.1421639257174325,234
2026,8,23,18.8430815115344,31.3886737989177,24.965860147458685,285.8417871132782,2.1207402039677588,235
