Municipio,Potencia,Grupo,Fecha,Provincia,__mun_key__,LATITUD_ETRS89,LONGITUD_ETRS89
AlmoradÃ­,100.0,Solar,2008-09-23,Alicante,almorada,,
AlmoradÃ­,100.0,Solar,2008-09-23,Alicante,almorada,,
Ondara,54.6,Solar,2008-09-23,Alicante,ondara,"38,82692459","0,01764367"
Ondara,99.0,Solar,2008-09-23,Alicante,ondara,"38,82692459","0,01764367"
Alicante/Alacant,100.0,Solar,2008-09-23,Alicante,alicante alacant,,
Alicante/Alacant,100.0,Solar,2008-09-23,Alicante,alicante alacant,,
Alicante/Alacant,100.0,Solar,2008-09-23,Alicante,alicante alacant,,
Valencia,18.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Xeraco,5.0,Solar,2008-09-22,Valencia,xeraco,"39,03284153","-0,21567267"
Atzeneta d'Albaida,8.0,Solar,2008-09-22,Valencia,atzeneta d'albaida,"38,83589893","-0,495902896"
Carcaixent,4.0,Solar,2008-09-22,Valencia,carcaixent,"39,12276198","-0,44698055"
Sollana,99.9,Solar,2008-09-22,Valencia,sollana,"39,27761921","-0,38003433"
Sollana,99.9,Solar,2008-09-22,Valencia,sollana,"39,27761921","-0,38003433"
MasalavÃ©s,100.0,Solar,2008-09-22,Valencia,masalava c s,,
MasalavÃ©s,100.0,Solar,2008-09-22,Valencia,masalava c s,,
BenigÃ¡nim,40.0,Solar,2008-09-22,Valencia,beniga!nim,,
Corbera,20.0,Solar,2008-09-22,Valencia,corbera,"39,15811861","-0,35512919"
Rojales,100.0,Solar,2008-09-23,Alicante,rojales,"38,08892037","-0,7231866"
Rojales,100.0,Solar,2008-09-23,Alicante,rojales,"38,08892037","-0,7231866"
Rojales,100.0,Solar,2008-09-23,Alicante,rojales,"38,08892037","-0,7231866"
Quart de Poblet,90.0,Solar,2008-09-23,Valencia,quart poblet,"39,4837855","-0,44189692"
Quart de Poblet,90.0,Solar,2008-09-23,Valencia,quart poblet,"39,4837855","-0,44189692"
Montserrat,25.0,Solar,2008-09-23,Valencia,montserrat,"39,3581245","-0,60318184"
Silla,15.0,Solar,2008-09-23,Valencia,silla,"39,36367607","-0,40918614"
Ayora,24.0,Solar,2008-09-23,Valencia,ayora,"39,05979756","-1,05608454"
Ontinyent,24.0,Solar,2008-09-23,Valencia,ontinyent,"38,82288129","-0,60649062"
Valencia,15.0,Solar,2008-09-23,Valencia,valencia,"39,47534441","-0,37565717"
Eliana (l'),10.0,Solar,2008-09-23,Valencia,eliana,,
Tavernes de la Valldigna,5.0,Solar,2008-09-23,Valencia,tavernes valldigna,"39,07256604","-0,26721943"
Alicante/Alacant,340.4,Solar,2008-09-23,Alicante,alicante alacant,,
Alicante/Alacant,250.0,Solar,2008-09-23,Alicante,alicante alacant,,
Alicante/Alacant,100.0,Solar,2008-09-23,Alicante,alicante alacant,,
Benidorm,200.0,Solar,2008-09-23,Alicante,benidorm,"38,53427136","-0,1306853"
Orihuela,100.0,Solar,2008-09-23,Alicante,orihuela,"38,08522582","-0,949954565"
AlmoradÃ­,100.0,Solar,2008-09-23,Alicante,almorada,,
Santa Pola,836.0,Solar,2008-09-23,Alicante,santa pola,"38,1931155","-0,55528061"
Banyeres de Mariola,60.0,Solar,2008-09-23,Alicante,banyeres mariola,"38,71635902","-0,65685684"
Alicante/Alacant,99.3,Solar,2008-09-23,Alicante,alicante alacant,,
Torrent,100.0,Solar,2008-09-23,Valencia,torrent,"41,95196888","3,12712171"
Torrent,100.0,Solar,2008-09-23,Valencia,torrent,"41,95196888","3,12712171"
Picassent,5.0,Solar,2008-09-23,Valencia,picassent,"39,36274319","-0,45913698"
Torrent,30.0,Solar,2008-09-23,Valencia,torrent,"41,95196888","3,12712171"
Manises,50.0,Solar,2008-09-23,Valencia,manises,"39,49163946","-0,45700309"
Alginet,15.0,Solar,2008-09-23,Valencia,alginet,"39,26153042","-0,46964795"
Alginet,45.0,Solar,2008-09-23,Valencia,alginet,"39,26153042","-0,46964795"
Alginet,25.0,Solar,2008-09-23,Valencia,alginet,"39,26153042","-0,46964795"
Alginet,45.0,Solar,2008-09-23,Valencia,alginet,"39,26153042","-0,46964795"
Sierra EngarcerÃ¡n,10.0,Solar,2008-09-23,Castellon,sierra engarcera!n,,
Quart de Poblet,90.0,Solar,2008-09-22,Valencia,quart poblet,"39,4837855","-0,44189692"
Gandia,60.0,Solar,2008-09-22,Valencia,gandia,"38,96736579","-0,17941691"
Montserrat,60.0,Solar,2008-09-22,Valencia,montserrat,"39,3581245","-0,60318184"
Alcoy/Alcoi,12.84,Solar,2008-09-22,Alicante,alcoy alcoi,,
AlmoradÃ­,7.8,Solar,2008-09-22,Alicante,almorada,,
Silla,60.0,Solar,2008-09-22,Valencia,silla,"39,36367607","-0,40918614"
Enguera,20.0,Solar,2008-09-22,Valencia,enguera,"38,97823024","-0,68736433"
Ontinyent,100.0,Solar,2008-09-22,Valencia,ontinyent,"38,82288129","-0,60649062"
Albal,64.0,Solar,2008-09-22,Valencia,albal,"39,39740473","-0,413172841"
Meliana,100.0,Solar,2008-09-22,Valencia,meliana,"39,52761225","-0,34864343"
RedovÃ¡n,75.0,Solar,2008-09-24,Alicante,redova!n,,
RedovÃ¡n,99.75,Solar,2008-09-24,Alicante,redova!n,,
Olleria (l'),50.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Olleria (l'),100.0,Solar,2008-09-24,Valencia,olleria,,
Valencia,180.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Burjassot,75.0,Solar,2008-09-22,Valencia,burjassot,"39,50973203","-0,41266051"
Burjassot,90.0,Solar,2008-09-22,Valencia,burjassot,"39,50973203","-0,41266051"
Paterna,90.0,Solar,2008-09-22,Valencia,paterna,"39,50273688","-0,44257379"
Valencia,60.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Valencia,90.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Valencia,30.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Valencia,60.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Valencia,90.0,Solar,2008-09-22,Valencia,valencia,"39,47534441","-0,37565717"
Burjassot,60.0,Solar,2008-09-22,Valencia,burjassot,"39,50973203","-0,41266051"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,80.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Villena,20.0,Solar,2008-09-23,Alicante,villena,"38,62963811","-0,86138343"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Segorbe,100.0,Solar,2008-09-25,Castellon,segorbe,"39,85236626","-0,48807966"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
Alborache,100.0,Solar,2008-09-25,Valencia,alborache,"39,391654","-0,77107"
BuÃ±ol,640.0,Solar,2008-09-26,Valencia,bua+ ol,,
BuÃ±ol,640.0,Solar,2008-09-26,Valencia,bua+ ol,,
BuÃ±ol,400.0,Solar,2008-09-26,Valencia,bua+ ol,,
DÃ©nia,100.0,Solar,2008-09-26,Alicante,c nia,,
AlmoradÃ­,100.0,Solar,2008-09-26,Alicante,almorada,,
Ibi,100.0,Solar,2008-09-26,Alicante,ibi,"38,62745682","-0,57466482"
Muro de Alcoy,100.0,Solar,2008-09-26,Alicante,muro alcoy,"38,77998192","-0,4357044"
Pinet,100.0,Solar,2008-09-26,Valencia,pinet,"38,98399263","-0,33672641"
Pinet,100.0,Solar,2008-09-26,Valencia,pinet,"38,98399263","-0,33672641"
Caudete de las Fuentes,50.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Caudete de las Fuentes,80.0,Solar,2008-09-25,Valencia,caudete fuentes,"39,55852733","-1,27886718"
Barxeta,10.0,Solar,2008-09-26,Valencia,barxeta,"39,02181544","-0,41727383"
Alginet,45.0,Solar,2008-09-26,Valencia,alginet,"39,26153042","-0,46964795"
Alginet,15.0,Solar,2008-09-26,Valencia,alginet,"39,26153042","-0,46964795"
Font de la Figuera (la),25.0,Solar,2008-09-26,Valencia,font figuera,"38,80692932","-0,8808594"
Massamagrell,100.0,Solar,2008-09-25,Valencia,massamagrell,"39,57025065","-0,33056042"
Massamagrell,100.0,Solar,2008-09-25,Valencia,massamagrell,"39,57025065","-0,33056042"
Massamagrell,100.0,Solar,2008-09-25,Valencia,massamagrell,"39,57025065","-0,33056042"
Massamagrell,100.0,Solar,2008-09-25,Valencia,massamagrell,"39,57025065","-0,33056042"
Massamagrell,100.0,Solar,2008-09-25,Valencia,massamagrell,"39,57025065","-0,33056042"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,99.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,58.0,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
Aielo de Rugat,100.0,Solar,2008-09-25,Valencia,aielo rugat,"38,88172539","-0,34335159"
San Isidro,600.0,Solar,2008-09-26,Alicante,san isidro,"38,17123285","-0,83836588"
Alberic,99.9,Solar,2008-09-26,Valencia,alberic,"39,11685193","-0,51744033"
Olocau,100.0,Solar,2008-09-26,Valencia,olocau,"39,69987774","-0,53078642"
Olocau,100.0,Solar,2008-09-26,Valencia,olocau,"39,69987774","-0,53078642"
Olocau,100.0,Solar,2008-09-26,Valencia,olocau,"39,69987774","-0,53078642"
Sant Joan de MorÃ³,4.6,Solar,2008-09-26,Castellon,sant joan mora3,,
Moncada,100.0,Solar,2008-09-26,Valencia,moncada,"39,54537844","-0,39446412"
Xeresa,24.0,Solar,2008-09-26,Valencia,xeresa,"39,00991535","-0,21839661"
Enguera,20.0,Solar,2008-09-26,Valencia,enguera,"38,97823024","-0,68736433"
Mutxamel,135.0,Solar,2008-09-26,Alicante,mutxamel,"38,41368396","-0,44522331"
Elche/Elx,100.0,Solar,2008-09-26,Alicante,elche elx,,
Aldaia,17.6,Solar,2008-09-26,Valencia,aldaia,"39,46491997","-0,46197516"
Picassent,5.0,Solar,2008-09-26,Valencia,picassent,"39,36274319","-0,45913698"
Culla,5.0,Solar,2008-09-26,Castellon,culla,"40,33780445","-0,16603305"
CastellÃ³n de la Plana/CastellÃ³ de la Plana,19.95,Solar,2008-09-26,Castellon,castella3n plana castella3 plana,,
Catarroja,50.0,Solar,2008-09-26,Valencia,catarroja,"39,40248625","-0,40311595"
Sant Joan d'Alacant,99.0,Solar,2008-09-26,Alicante,sant joan d'alacant,"38,40151192","-0,43660694"
Aielo de Malferit,9.0,Solar,2008-09-26,Valencia,aielo malferit,"38,87774947","-0,5914752"
Ontinyent,50.0,Solar,2008-09-26,Valencia,ontinyent,"38,82288129","-0,60649062"
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Olleria (l'),90.0,Solar,2008-09-25,Valencia,olleria,,
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
Camporrobles,4.6,Solar,2008-09-25,Valencia,camporrobles,"39,64705412","-1,39769289"
