Municipio,Potencia,Grupo,Fecha,Provincia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Itero de la Vega,5.0,Solar,2005-09-27,Palencia
Monzón de Campos,6000.0,Eolico,2012-05-29,Palencia
Dueñas,3400.0,Eolico,2006-05-29,Palencia
Grijota,4980.0,Eolico,2007-11-19,Palencia
Villarramiel,4.4,Solar,2006-02-06,Palencia
Villarramiel,4.4,Solar,2006-02-06,Palencia
Villarramiel,4.4,Solar,2006-02-06,Palencia
Villarramiel,4.4,Solar,2006-02-06,Palencia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Villarramiel,4.4,Solar,2004-12-28,Palencia
Castrillo de Villavega,5.0,Solar,2005-01-18,Palencia
Villota del Páramo,5.0,Solar,2005-01-13,Palencia
Boadilla del Camino,4.4,Solar,2005-07-08,Palencia
Boadilla del Camino,4.4,Solar,2005-07-08,Palencia
Paredes de Nava,5.0,Solar,2005-01-18,Palencia
Ampudia,4500.0,Eolico,2008-04-03,Palencia
Paredes de Nava,5.0,Solar,2005-01-18,Palencia
San Miguel de Bernuy,4.4,Solar,2004-11-22,Segovia
Cantalejo,2.2,Solar,2005-05-09,Segovia
Ávila,2.2,Solar,2005-05-30,Avila
Ávila,2.2,Solar,2005-05-30,Avila
Fuentelsaz de Soria,4980.0,Eolico,2007-12-26,Soria
Santoyo,19.2,Solar,2005-12-07,Palencia
Guaza de Campos,100.0,Solar,2005-12-05,Palencia
Villarino de los Aires,5.0,Solar,2005-12-14,Salamanca
Fonfría,5.0,Solar,2005-12-05,Zamora
Cabeza del Caballo,5.0,Solar,2005-11-18,Salamanca
Villarino de los Aires,5.0,Solar,2005-12-14,Salamanca
Villamuriel de Cerrato,5.0,Solar,2005-11-14,Palencia
Villamuriel de Cerrato,5.0,Solar,2005-11-14,Palencia
Herguijuela del Campo,5.0,Solar,2005-11-18,Salamanca
Piedrahíta,59.9,Solar,2005-11-23,Avila
Fuentelcésped,90.0,Solar,2005-11-30,Burgos
Fuentelcésped,90.0,Solar,2005-11-30,Burgos
Cebrones del Río,9.6,Solar,2004-11-22,Leon
Villalpando,5.0,Solar,2005-01-25,Zamora
Villalpando,5.0,Solar,2005-01-25,Zamora
Villabrázaro,5.0,Solar,2005-01-25,Zamora
San Pedro de Latarce,5.0,Solar,2005-01-25,Valladolid
San Pedro de Latarce,5.0,Solar,2005-01-25,Valladolid
San Pedro de Latarce,5.0,Solar,2005-01-25,Valladolid
San Pedro de Latarce,5.0,Solar,2005-01-25,Valladolid
Villalpando,5.0,Solar,2005-01-25,Zamora
San Pedro de Latarce,5.0,Solar,2005-01-25,Valladolid
Burgos,5.0,Solar,2005-01-31,Burgos
Candelario,4.4,Solar,2005-03-07,Salamanca
Villabrázaro,5.0,Solar,2005-01-25,Zamora
Villabrázaro,5.0,Solar,2005-01-25,Zamora
Villar del Buey,5.0,Solar,2005-01-25,Zamora
Villabrázaro,5.0,Solar,2005-01-25,Zamora
Villar del Buey,5.0,Solar,2005-01-25,Zamora
Villar del Buey,5.0,Solar,2005-01-25,Zamora
Villabrázaro,5.0,Solar,2005-01-25,Zamora
Villaflores,5.0,Solar,2005-04-21,Salamanca
Villamandos,5.0,Solar,2005-04-21,Leon
Villamandos,5.0,Solar,2005-04-21,Leon
Dueñas,5.0,Solar,2005-04-27,Palencia
Dueñas,5.0,Solar,2005-04-27,Palencia
Villarrabé,5.0,Solar,2005-05-18,Palencia
Santa Marina del Rey,5.0,Solar,2005-04-21,Leon
Villarrabé,5.0,Solar,2005-05-18,Palencia
Maire de Castroponce,5.0,Solar,2005-03-04,Zamora
Maire de Castroponce,5.0,Solar,2005-03-04,Zamora
Maire de Castroponce,5.0,Solar,2005-03-04,Zamora
Maire de Castroponce,5.0,Solar,2005-03-04,Zamora
Cubo de Benavente,4.4,Solar,2005-01-25,Zamora
Cubo de Benavente,4.4,Solar,2005-03-04,Zamora
Sahagún,4.4,Solar,2004-09-30,Leon
Fresno del Río,4.4,Solar,2004-09-30,Palencia
Sanzoles,4.0,Solar,2004-10-05,Zamora
Sanzoles,5.0,Solar,2004-10-05,Zamora
Sanzoles,4.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Villavendimio,5.0,Solar,2004-10-05,Zamora
Pinilla de Toro,4.4,Solar,2004-10-05,Zamora
Bustillo del Oro,5.0,Solar,2004-10-05,Zamora
Quiruelas de Vidriales,5.0,Solar,2004-10-05,Zamora
Cervera de Pisuerga,4.4,Solar,2005-04-01,Palencia
Vegas del Condado,5.0,Solar,2005-04-14,Leon
Aranda de Duero,70.2,Solar,2005-04-14,Burgos
Aranda de Duero,70.2,Solar,2005-04-14,Burgos
Arenillas de Riopisuerga,5.0,Solar,2005-04-25,Burgos
Santa Marina del Rey,5.0,Solar,2005-04-25,Leon
Arenillas de Riopisuerga,5.0,Solar,2005-04-25,Burgos
Arenillas de Riopisuerga,5.0,Solar,2005-04-25,Burgos
Arenillas de Riopisuerga,5.0,Solar,2005-04-25,Burgos
Santibáñez de Béjar,5.0,Solar,2005-03-28,Salamanca
Quiruelas de Vidriales,5.0,Solar,2005-04-04,Zamora
Cervera de Pisuerga,2.2,Solar,2005-04-01,Palencia
Fuentepiñel,5.0,Solar,2005-03-29,Segovia
Fuentepiñel,5.0,Solar,2005-03-29,Segovia
Carrión de los Condes,4.4,Solar,2005-04-27,Palencia
Torrelobatón,4.4,Solar,2005-05-12,Valladolid
Tamariz de Campos,5.0,Solar,2005-05-09,Valladolid
Burgohondo,5.0,Solar,2005-05-24,Avila
Micereces de Tera,5.0,Solar,2005-05-24,Zamora
Villalpando,5.0,Solar,2005-05-20,Zamora
Peleagonzalo,5.0,Solar,2005-05-24,Zamora
Pueblica de Valverde,5.0,Solar,2005-05-20,Zamora
Villavendimio,5.0,Solar,2005-05-24,Zamora
Villalpando,5.0,Solar,2005-05-20,Zamora
Villavendimio,5.0,Solar,2005-05-05,Zamora
Solosancho,4.6,Solar,2005-05-30,Avila
Solosancho,4.6,Solar,2005-05-30,Avila
Solosancho,4.6,Solar,2005-05-30,Avila
Solosancho,4.6,Solar,2005-05-30,Avila
Villar del Buey,7.5,Solar,2005-03-28,Zamora
San Pedro Manrique,24750.0,Eolico,2005-09-14,Soria
Palencia,2.2,Solar,2005-06-07,Palencia
Villarrabé,5.0,Solar,2005-06-13,Palencia
Navalmanzano,11.2,Solar,2005-06-10,Segovia
Valladolid,5.0,Solar,2005-06-02,Valladolid
Cimanes del Tejar,5.0,Solar,2005-06-09,Leon
Cimanes del Tejar,5.0,Solar,2005-06-09,Leon
Cimanes del Tejar,5.0,Solar,2005-06-13,Leon
Arcos de la Polvorosa,5.0,Solar,2005-06-06,Zamora
Arcos de la Polvorosa,5.0,Solar,2005-06-06,Zamora
Arcos de la Polvorosa,5.0,Solar,2005-06-06,Zamora
Arcos de la Polvorosa,5.0,Solar,2005-06-06,Zamora
Morales de Toro,5.0,Solar,2005-06-13,Zamora
Morales de Toro,5.0,Solar,2005-06-13,Zamora
Villavendimio,5.0,Solar,2004-11-25,Zamora
Villamor de los Escuderos,5.0,Solar,2004-11-25,Zamora
Villamor de los Escuderos,5.0,Solar,2004-11-25,Zamora
Manzanillo,5.0,Solar,2005-09-27,Valladolid
Manzanillo,5.0,Solar,2005-09-27,Valladolid
Rabanales,5.0,Solar,2005-09-20,Zamora
Rabanales,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Villodre,5.0,Solar,2005-09-27,Palencia
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Micereces de Tera,5.0,Solar,2005-09-20,Zamora
Villodre,5.0,Solar,2005-09-27,Palencia
Aldeasoña,13.2,Solar,2005-09-27,Segovia
Matapozuelos,5.0,Solar,2005-01-25,Valladolid
Calzada del Coto,5.0,Solar,2005-01-28,Leon
Frómista,5.0,Solar,2005-01-04,Palencia
Madridanos,100.0,Solar,2005-10-04,Zamora
Madridanos,90.0,Solar,2005-10-04,Zamora
Zamora,100.0,Solar,2005-10-04,Zamora
Serón de Nágima,5.0,Solar,2005-10-06,Soria
Béjar,5.0,Solar,2005-10-18,Salamanca
Villazanzo de Valderaduey,9.6,Solar,2005-10-24,Leon
Villaviudas,100.0,Solar,2005-10-26,Palencia
Grijota,5.0,Solar,2005-10-26,Palencia
Boñar,25.0,Solar,2005-10-26,Leon
Calzada del Coto,25.0,Solar,2005-10-26,Leon
Frómista,5.0,Solar,2005-10-26,Palencia
Roperuelos del Páramo,5.0,Solar,2005-10-27,Leon
Sahagún,10.0,Solar,2005-10-26,Leon
Roperuelos del Páramo,5.0,Solar,2005-10-27,Leon
Roperuelos del Páramo,5.0,Solar,2005-10-27,Leon
Valencia de Don Juan,10.0,Solar,2005-10-26,Leon
Osorno la Mayor,5.0,Solar,2005-11-07,Palencia
Osorno la Mayor,5.0,Solar,2005-11-07,Palencia
Osorno la Mayor,5.0,Solar,2005-11-07,Palencia
Grijota,5.0,Solar,2005-09-27,Palencia
Herguijuela del Campo,10.0,Solar,2005-06-10,Salamanca
Cabeza del Caballo,5.0,Solar,2005-06-10,Salamanca
Herguijuela del Campo,5.0,Solar,2005-07-04,Salamanca
Navianos de Valverde,9.2,Solar,2005-05-30,Zamora
Navianos de Valverde,9.2,Solar,2005-05-30,Zamora
Coomonte,4.6,Solar,2005-07-01,Zamora
Montemayor de Pililla,5.0,Solar,2005-09-27,Valladolid
Canalejas de Peñafiel,5.0,Solar,2005-09-27,Valladolid
Santa Elena de Jamuz,4.4,Solar,2005-09-28,Leon
Montemayor de Pililla,5.0,Solar,2005-09-27,Valladolid
Coreses,90.0,Solar,2005-09-28,Zamora
Narros de Matalayegua,5.0,Solar,2005-09-23,Salamanca
Valderrodrigo,20.0,Solar,2005-09-23,Salamanca
Narros de Matalayegua,5.0,Solar,2005-09-23,Salamanca
Vitigudino,30.0,Solar,2005-09-23,Salamanca
Encinas de Arriba,5.0,Solar,2005-09-23,Salamanca
Fabero,2.2,Solar,2005-10-28,Leon
Villaferrueña,36550.0,Eolico,2002-03-13,Zamora
San Miguel del Arroyo,5.0,Solar,2005-12-26,Valladolid
Villabaruz de Campos,96.0,Solar,2005-12-26,Valladolid
Mojados,30.0,Solar,2005-12-26,Valladolid
Valladolid,15.0,Solar,2006-01-13,Valladolid
León,80.0,Solar,2005-12-27,Leon
Melgar de Fernamental,9.6,Solar,2005-12-21,Burgos
Triollo,5.0,Solar,2006-01-13,Palencia
Muñana,4.6,Solar,2005-12-26,Avila
Mojados,30.0,Solar,2006-01-30,Valladolid
Villar del Buey,100.0,Solar,2006-01-30,Zamora
Toro,100.0,Solar,2006-01-30,Zamora
Toro,100.0,Solar,2006-01-30,Zamora
Madridanos,96.0,Solar,2006-02-07,Zamora
Madridanos,96.0,Solar,2006-02-07,Zamora
Madridanos,100.0,Solar,2006-02-07,Zamora
Madridanos,96.0,Solar,2006-02-07,Zamora
Molacillos,100.0,Solar,2006-02-07,Zamora
Rueda,4.6,Solar,2006-01-19,Valladolid
Valladolid,1.1,Solar,2006-01-26,Valladolid
Valladolid,1.1,Solar,2006-01-26,Valladolid
Aldea Real,5.0,Solar,2006-01-30,Segovia
Puente de Domingo Flórez,5.0,Solar,2006-01-20,Leon
Becerril de Campos,4.6,Solar,2005-01-19,Palencia
Villarramiel,88.1,Solar,2006-01-23,Palencia
Valladolid,1.1,Solar,2006-01-26,Valladolid
Juarros de Voltoya,3.2,Solar,2006-03-16,Segovia
Soria,5.0,Solar,2006-02-13,Soria
Villameriel,10.0,Solar,2006-02-22,Palencia
Requena de Campos,5.0,Solar,2006-03-02,Palencia
Calahorra de Boedo,5.0,Solar,2006-03-07,Palencia
Palencia,5.0,Solar,2006-03-07,Palencia
Matapozuelos,4.6,Solar,2006-02-23,Valladolid
Renedo de Esgueva,4.6,Solar,2006-02-23,Valladolid
Cubillos,7.5,Solar,2006-03-17,Zamora
Cubillos,7.5,Solar,2006-03-17,Zamora
Mazuela,5.0,Solar,2006-03-08,Burgos
Villamuriel de Cerrato,5.0,Solar,2006-03-30,Palencia
Fuentepelayo,5.0,Solar,2006-04-17,Segovia
Fuentepelayo,5.0,Solar,2006-04-17,Segovia
Fuentepelayo,5.0,Solar,2006-04-17,Segovia
Fuentepelayo,5.0,Solar,2006-04-17,Segovia
Villar de la Yegua,20.0,Solar,2006-04-27,Salamanca
Portillo,100.0,Solar,2006-05-11,Valladolid
Barruelo de Santullán,5.0,Solar,2006-05-05,Palencia
Báscones de Ojeda,10.0,Solar,2005-10-05,Palencia
Báscones de Ojeda,5.0,Solar,2006-05-05,Palencia
Báscones de Ojeda,5.0,Solar,2006-05-05,Palencia
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Tubilla del Lago,96.0,Solar,2006-04-25,Burgos
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Zarapicos,100.0,Solar,2006-04-26,Salamanca
Navalperal de Pinares,21250.0,Eolico,2006-06-09,Avila
Quintanavides,17850.0,Eolico,2006-06-26,Burgos
Quintanavides,11400.0,Eolico,2006-06-26,Burgos
Morón de Almazán,30000.0,Eolico,2006-06-16,Soria
Santoyo,15.0,Solar,2006-05-18,Palencia
Arancón,100.0,Solar,2006-06-08,Soria
Aranda de Duero,90.0,Solar,2006-06-14,Burgos
Melgar de Fernamental,9.6,Solar,2006-05-18,Burgos
Villaselán,100.0,Solar,2006-06-01,Leon
Quiruelas de Vidriales,5.0,Solar,2006-06-01,Zamora
Quiruelas de Vidriales,5.0,Solar,2006-06-01,Zamora
Quiruelas de Vidriales,5.0,Solar,2006-06-01,Zamora
Quiruelas de Vidriales,5.0,Solar,2006-06-01,Zamora
Quiruelas de Vidriales,7.5,Solar,2006-06-01,Zamora
Micereces de Tera,7.5,Solar,2006-06-01,Zamora
Micereces de Tera,7.5,Solar,2006-06-01,Zamora
Micereces de Tera,7.5,Solar,2006-06-01,Zamora
Micereces de Tera,5.0,Solar,2006-06-01,Zamora
Micereces de Tera,5.0,Solar,2006-06-01,Zamora
Micereces de Tera,5.0,Solar,2006-06-01,Zamora
Micereces de Tera,5.0,Solar,2006-06-01,Zamora
Ponferrada,7.5,Solar,2006-07-07,Leon
Siete Iglesias de Trabancos,82.5,Solar,2006-06-01,Valladolid
Villarrín de Campos,5.0,Solar,2006-06-09,Zamora
Báscones de Ojeda,10.0,Solar,2006-05-05,Palencia
Báscones de Ojeda,10.0,Solar,2006-05-05,Palencia
Báscones de Ojeda,10.0,Solar,2006-05-05,Palencia
Cimanes del Tejar,5.0,Solar,2006-06-27,Leon
Cimanes del Tejar,5.0,Solar,2006-06-27,Leon
Cimanes del Tejar,5.0,Solar,2006-06-27,Leon
Cimanes del Tejar,25.0,Solar,2006-06-27,Leon
Cimanes del Tejar,30.0,Solar,2006-06-27,Leon
Santa Colomba de las Monjas,5.0,Solar,2006-06-28,Zamora
Villanueva de San Mancio,100.0,Solar,2006-06-27,Valladolid
Monfarracinos,7.5,Solar,2006-06-19,Zamora
Rabanales,5.0,Solar,2006-06-28,Zamora
Rabanales,5.0,Solar,2006-06-28,Zamora
Villarrín de Campos,5.0,Solar,2006-06-09,Zamora
Bembibre,100.0,Solar,2006-06-28,Leon
Cimanes del Tejar,30.0,Solar,2006-06-27,Leon
Toro,96.0,Solar,2006-06-30,Zamora
Zamora,96.0,Solar,2006-06-30,Zamora
Estépar,10.0,Solar,2006-07-13,Burgos
Santa Elena de Jamuz,2.5,Solar,2006-07-07,Leon
Armuña,5.0,Solar,2006-07-07,Segovia
Duruelo,5.0,Solar,2006-07-11,Segovia
Peñafiel,7.5,Solar,2006-07-11,Valladolid
Arquillinos,7.5,Solar,2006-07-06,Zamora
Trabazos,45.0,Solar,2006-07-06,Zamora
Palencia,41.4,Solar,2006-07-04,Palencia
Bárcena de Campos,5.0,Solar,2006-07-04,Palencia
Herrera de Pisuerga,5.0,Solar,2006-07-07,Palencia
Villada,100.0,Solar,2006-07-12,Palencia
Villada,100.0,Solar,2006-07-12,Palencia
Cervera de Pisuerga,5.0,Solar,2006-07-13,Palencia
Barbalos,5.0,Solar,2006-08-02,Salamanca
Serradilla del Arroyo,5.0,Solar,2006-08-02,Salamanca
Cabeza del Caballo,10.0,Solar,2006-08-01,Salamanca
Pajares de la Lampreana,5.0,Solar,2006-08-14,Zamora
Laguna de Duero,32.0,Solar,2006-08-08,Valladolid
Alfoz de Quintanadueñas,2.5,Solar,2006-08-07,Burgos
Aranda de Duero,90.0,Solar,2006-08-08,Burgos
Fuentelcésped,90.0,Solar,2006-08-08,Burgos
Fuentelcésped,90.0,Solar,2006-08-08,Burgos
Cervera de Pisuerga,5.0,Solar,2006-08-14,Palencia
Cervera de Pisuerga,5.0,Solar,2006-08-14,Palencia
Torquemada,100.0,Solar,2006-07-14,Palencia
Santa Colomba de Curueño,7.5,Solar,2006-07-18,Leon
Altos (Los),4800.0,Eolico,2002-01-21,Burgos
Serradilla del Llano,15.0,Solar,2006-07-18,Salamanca
Herguijuela del Campo,10.0,Solar,2006-07-18,Salamanca
Serradilla del Llano,5.0,Solar,2006-07-18,Salamanca
Valladolid,2.5,Solar,2006-07-18,Valladolid
Donjimeno,96.0,Solar,2006-08-11,Avila
Arévalo,15.0,Solar,2006-08-11,Avila
Madridanos,96.0,Solar,2006-08-11,Zamora
Arancón,100.0,Solar,2006-08-11,Soria
Autillo de Campos,100.0,Solar,2006-08-10,Palencia
Arancón,100.0,Solar,2006-08-11,Soria
Arancón,100.0,Solar,2006-08-22,Soria
Becilla de Valderaduey,100.0,Solar,2006-08-11,Valladolid
Becilla de Valderaduey,25.0,Solar,2006-08-22,Valladolid
Grajal de Campos,96.0,Solar,2006-08-23,Leon
Quiruelas de Vidriales,7.5,Solar,2006-08-11,Zamora
Quiruelas de Vidriales,7.5,Solar,2006-08-22,Zamora
Cimanes del Tejar,5.0,Solar,2005-06-13,Leon
Aspariegos,9.9,Solar,2006-08-22,Zamora
Pego (El),10.0,Solar,2006-08-22,Zamora
Villanueva del Campo,7.5,Solar,2006-08-24,Zamora
Villanueva del Campo,7.5,Solar,2006-08-24,Zamora
Villanueva del Campo,22.5,Solar,2006-08-24,Zamora
Muga de Sayago,7.5,Solar,2006-08-24,Zamora
Carbellino,7.5,Solar,2006-08-21,Zamora
Carbellino,7.5,Solar,2006-08-21,Zamora
Muga de Sayago,7.5,Solar,2006-08-21,Zamora
Cistierna,10.0,Solar,2006-08-30,Leon
Serna (La),10.0,Solar,2006-09-15,Palencia
San Cebrián de Campos,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Palencia,5.0,Solar,2006-09-15,Palencia
Puras,5.0,Solar,2006-09-22,Valladolid
Puras,5.0,Solar,2006-09-22,Valladolid
Puras,5.0,Solar,2006-09-22,Valladolid
Puras,5.0,Solar,2006-09-13,Valladolid
Puras,5.0,Solar,2006-09-13,Valladolid
Puras,5.0,Solar,2006-09-22,Valladolid
Valcabado,9.9,Solar,2006-09-13,Zamora
Abezames,15.0,Solar,2006-09-13,Zamora
Bóveda de Toro (La),7.5,Solar,2006-09-13,Zamora
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Galinduste,10.0,Solar,2006-09-15,Salamanca
Zamora,5.0,Solar,2006-09-29,Zamora
Zamora,5.0,Solar,2006-09-22,Zamora
Villalpando,5.0,Solar,2006-09-22,Zamora
Villalpando,5.0,Solar,2006-09-22,Zamora
Villalpando,5.0,Solar,2006-09-22,Zamora
Villalpando,5.0,Solar,2006-09-22,Zamora
Villarrín de Campos,7.5,Solar,2006-09-13,Zamora
Valcabado,9.9,Solar,2006-09-13,Zamora
Molacillos,96.0,Solar,2006-09-22,Zamora
Molacillos,96.0,Solar,2006-09-22,Zamora
Molacillos,96.0,Solar,2006-09-22,Zamora
Molacillos,96.0,Solar,2006-09-22,Zamora
Torre del Valle (La),15.0,Solar,2006-09-22,Zamora
Pajares de la Lampreana,9.9,Solar,2006-09-13,Zamora
Valdefinjas,10.0,Solar,2006-09-29,Zamora
Valdefinjas,10.0,Solar,2006-09-29,Zamora
Pozoantiguo,9.9,Solar,2006-09-29,Zamora
Toro,9.9,Solar,2006-09-29,Zamora
Saldaña,100.0,Solar,2006-09-20,Palencia
Saldaña,100.0,Solar,2006-09-13,Palencia
Encina de San Silvestre,5.0,Solar,2006-09-20,Salamanca
Encina de San Silvestre,5.0,Solar,2006-09-20,Salamanca
Morille,5.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Morille,20.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Morille,5.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Morille,5.0,Solar,2006-09-15,Salamanca
Morille,5.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Morille,10.0,Solar,2006-09-15,Salamanca
Mota del Marqués,100.0,Solar,2006-09-29,Valladolid
Valladolid,2.5,Solar,2006-10-20,Valladolid
Cubillas de Santa Marta,9.9,Solar,2006-09-29,Valladolid
Valladolid,13.8,Solar,2006-10-20,Valladolid
Zotes del Páramo,7.5,Solar,2006-09-22,Leon
Zotes del Páramo,7.5,Solar,2006-09-22,Leon
San Andrés del Rabanedo,90.0,Solar,2006-09-13,Leon
Valdeavellano de Tera,8.1,Solar,2006-09-20,Soria
Solosancho,13.2,Solar,2006-10-20,Avila
Solosancho,13.2,Solar,2006-10-20,Avila
Bahabón de Esgueva,96.0,Solar,2006-09-13,Burgos
Miranda de Ebro,2.2,Solar,2006-09-20,Burgos
Berlangas de Roa,5.0,Solar,2006-09-29,Burgos
Miranda de Ebro,80.0,Solar,2006-09-29,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Sotresgudo,5.0,Solar,2006-09-13,Burgos
Arroyo de la Encomienda,800.0,Solar,2025-04-12,Valladolid
Mahamud,9.2,Solar,2006-10-31,Burgos
Burgos,1.3,Solar,2006-11-15,Burgos
Pradoluengo,5.0,Solar,2006-11-07,Burgos
Riego de la Vega,10.0,Solar,2006-11-21,Leon
Burgos,1.3,Solar,2006-11-15,Burgos
San Pedro Bercianos,40.0,Solar,2006-11-15,Leon
Villasabariego,30.0,Solar,2006-11-15,Leon
Dueñas,100.0,Solar,2006-10-26,Palencia
Cisneros,25.0,Solar,2006-11-15,Palencia
Villamuriel de Cerrato,35.0,Solar,2006-11-15,Palencia
Collazos de Boedo,15.0,Solar,2006-11-15,Palencia
Melgar de Yuso,24.9,Solar,2006-10-17,Palencia
Serradilla del Arroyo,7.5,Solar,2006-11-21,Salamanca
Serradilla del Arroyo,7.5,Solar,2006-11-21,Salamanca
Serradilla del Arroyo,7.5,Solar,2006-10-18,Salamanca
Serradilla del Arroyo,7.5,Solar,2006-10-18,Salamanca
Béjar,30.0,Solar,2006-10-31,Salamanca
Serradilla del Llano,5.0,Solar,2006-11-15,Salamanca
Narros de Matalayegua,30.0,Solar,2006-10-31,Salamanca
Larrodrigo,19.8,Solar,2006-10-31,Salamanca
Lastras del Pozo,100.0,Solar,2006-10-30,Segovia
Lastras del Pozo,80.0,Solar,2006-10-31,Segovia
Geria,5.0,Solar,2006-10-18,Valladolid
Valladolid,82.5,Solar,2006-11-15,Valladolid
San Pedro de Latarce,5.0,Solar,2006-11-15,Valladolid
Santovenia de Pisuerga,4.6,Solar,2006-11-08,Valladolid
San Miguel del Arroyo,5.0,Solar,2006-10-31,Valladolid
Valladolid,5.4,Solar,2006-10-18,Valladolid
Mojados,100.0,Solar,2006-10-31,Valladolid
Madridanos,96.0,Solar,2006-11-21,Zamora
Pueblica de Valverde,7.5,Solar,2006-11-22,Zamora
Pueblica de Valverde,7.5,Solar,2006-11-22,Zamora
Valcabado,9.9,Solar,2006-10-31,Zamora
Valcabado,9.9,Solar,2006-10-31,Zamora
Madridanos,96.0,Solar,2006-11-22,Zamora
San Vicente de la Cabeza,10.0,Solar,2006-11-22,Zamora
San Vicente de la Cabeza,10.0,Solar,2006-11-22,Zamora
San Vicente de la Cabeza,10.0,Solar,2006-11-22,Zamora
Roelos de Sayago,10.0,Solar,2006-11-15,Zamora
Roelos de Sayago,10.0,Solar,2006-11-15,Zamora
Pueblica de Valverde,9.9,Solar,2006-11-15,Zamora
Micereces de Tera,9.9,Solar,2006-10-31,Zamora
Alaejos,96.0,Solar,2006-12-15,Valladolid
Alaejos,96.0,Solar,2006-12-15,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Villafrechós,5.0,Solar,2006-12-05,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Valladolid,45.0,Solar,2006-10-05,Valladolid
Hornillos de Eresma,100.0,Solar,2006-12-21,Valladolid
Magaña,100.0,Solar,2006-12-21,Soria
Magaña,100.0,Solar,2006-12-21,Soria
Magaña,100.0,Solar,2006-12-21,Soria
Magaña,100.0,Solar,2006-12-21,Soria
Magaña,100.0,Solar,2006-12-21,Soria
Magaña,100.0,Solar,2006-12-21,Soria
Serón de Nágima,8.1,Solar,2006-12-21,Soria
Serón de Nágima,8.1,Solar,2006-12-21,Soria
Olombrada,5.0,Solar,2006-12-21,Segovia
Cuéllar,29.7,Solar,2006-12-21,Segovia
Cuéllar,9.9,Solar,2006-12-21,Segovia
Fuentepelayo,100.0,Solar,2006-12-15,Segovia
Fuentepelayo,100.0,Solar,2006-12-15,Segovia
Fuentepelayo,100.0,Solar,2006-12-15,Segovia
Serradilla del Llano,15.0,Solar,2006-12-05,Salamanca
Barbalos,5.0,Solar,2006-12-15,Salamanca
Morille,20.0,Solar,2006-12-15,Salamanca
Morille,10.0,Solar,2006-12-15,Salamanca
Morille,5.0,Solar,2006-12-15,Salamanca
Morille,5.0,Solar,2006-12-15,Salamanca
Morille,50.0,Solar,2006-12-15,Salamanca
