Year,Month,Day,IPC Diario
2018,1,11,95.153
2018,1,12,95.153
2018,1,13,95.153
2018,1,14,95.153
2018,1,15,95.153
2018,1,16,95.153
2018,1,17,95.153
2018,1,18,95.153
2018,1,19,95.153
2018,1,20,95.153
2018,1,21,95.153
2018,1,22,95.153
2018,1,23,95.153
2018,1,24,95.153
2018,1,25,95.153
2018,1,26,95.153
2018,1,27,95.153
2018,1,28,95.153
2018,1,29,95.153
2018,1,30,95.153
2018,1,31,95.153
2018,2,1,95.281
2018,2,2,95.281
2018,2,3,95.281
2018,2,4,95.281
2018,2,5,95.281
2018,2,6,95.281
2018,2,7,95.281
2018,2,8,95.281
2018,2,9,95.281
2018,2,10,95.281
2018,2,11,95.281
2018,2,12,95.281
2018,2,13,95.281
2018,2,14,95.281
2018,2,15,95.281
2018,2,16,95.281
2018,2,17,95.281
2018,2,18,95.281
2018,2,19,95.281
2018,2,20,95.281
2018,2,21,95.281
2018,2,22,95.281
2018,2,23,95.281
2018,2,24,95.281
2018,2,25,95.281
2018,2,26,95.281
2018,2,27,95.281
2018,2,28,95.281
2018,3,1,95.393
2018,3,2,95.393
2018,3,3,95.393
2018,3,4,95.393
2018,3,5,95.393
2018,3,6,95.393
2018,3,7,95.393
2018,3,8,95.393
2018,3,9,95.393
2018,3,10,95.393
2018,3,11,95.393
2018,3,12,95.393
2018,3,13,95.393
2018,3,14,95.393
2018,3,15,95.393
2018,3,16,95.393
2018,3,17,95.393
2018,3,18,95.393
2018,3,19,95.393
2018,3,20,95.393
2018,3,21,95.393
2018,3,22,95.393
2018,3,23,95.393
2018,3,24,95.393
2018,3,25,95.393
2018,3,26,95.393
2018,3,27,95.393
2018,3,28,95.393
2018,3,29,95.393
2018,3,30,95.393
2018,3,31,95.393
2018,4,1,96.181
2018,4,2,96.181
2018,4,3,96.181
2018,4,4,96.181
2018,4,5,96.181
2018,4,6,96.181
2018,4,7,96.181
2018,4,8,96.181
2018,4,9,96.181
2018,4,10,96.181
2018,4,11,96.181
2018,4,12,96.181
2018,4,13,96.181
2018,4,14,96.181
2018,4,15,96.181
2018,4,16,96.181
2018,4,17,96.181
2018,4,18,96.181
2018,4,19,96.181
2018,4,20,96.181
2018,4,21,96.181
2018,4,22,96.181
2018,4,23,96.181
2018,4,24,96.181
2018,4,25,96.181
2018,4,26,96.181
2018,4,27,96.181
2018,4,28,96.181
2018,4,29,96.181
2018,4,30,96.181
2018,5,1,97.048
2018,5,2,97.048
2018,5,3,97.048
2018,5,4,97.048
2018,5,5,97.048
2018,5,6,97.048
2018,5,7,97.048
2018,5,8,97.048
2018,5,9,97.048
2018,5,10,97.048
2018,5,11,97.048
2018,5,12,97.048
2018,5,13,97.048
2018,5,14,97.048
2018,5,15,97.048
2018,5,16,97.048
2018,5,17,97.048
2018,5,18,97.048
2018,5,19,97.048
2018,5,20,97.048
2018,5,21,97.048
2018,5,22,97.048
2018,5,23,97.048
2018,5,24,97.048
2018,5,25,97.048
2018,5,26,97.048
2018,5,27,97.048
2018,5,28,97.048
2018,5,29,97.048
2018,5,30,97.048
2018,5,31,97.048
2018,6,1,97.302
2018,6,2,97.302
2018,6,3,97.302
2018,6,4,97.302
2018,6,5,97.302
2018,6,6,97.302
2018,6,7,97.302
2018,6,8,97.302
2018,6,9,97.302
2018,6,10,97.302
2018,6,11,97.302
2018,6,12,97.302
2018,6,13,97.302
2018,6,14,97.302
2018,6,15,97.302
2018,6,16,97.302
2018,6,17,97.302
2018,6,18,97.302
2018,6,19,97.302
2018,6,20,97.302
2018,6,21,97.302
2018,6,22,97.302
2018,6,23,97.302
2018,6,24,97.302
2018,6,25,97.302
2018,6,26,97.302
2018,6,27,97.302
2018,6,28,97.302
2018,6,29,97.302
2018,6,30,97.302
2018,7,1,96.604
2018,7,2,96.604
2018,7,3,96.604
2018,7,4,96.604
2018,7,5,96.604
2018,7,6,96.604
2018,7,7,96.604
2018,7,8,96.604
2018,7,9,96.604
2018,7,10,96.604
2018,7,11,96.604
2018,7,12,96.604
2018,7,13,96.604
2018,7,14,96.604
2018,7,15,96.604
2018,7,16,96.604
2018,7,17,96.604
2018,7,18,96.604
2018,7,19,96.604
2018,7,20,96.604
2018,7,21,96.604
2018,7,22,96.604
2018,7,23,96.604
2018,7,24,96.604
2018,7,25,96.604
2018,7,26,96.604
2018,7,27,96.604
2018,7,28,96.604
2018,7,29,96.604
2018,7,30,96.604
2018,7,31,96.604
2018,8,1,96.742
2018,8,2,96.742
2018,8,3,96.742
2018,8,4,96.742
2018,8,5,96.742
2018,8,6,96.742
2018,8,7,96.742
2018,8,8,96.742
2018,8,9,96.742
2018,8,10,96.742
2018,8,11,96.742
2018,8,12,96.742
2018,8,13,96.742
2018,8,14,96.742
2018,8,15,96.742
2018,8,16,96.742
2018,8,17,96.742
2018,8,18,96.742
2018,8,19,96.742
2018,8,20,96.742
2018,8,21,96.742
2018,8,22,96.742
2018,8,23,96.742
2018,8,24,96.742
2018,8,25,96.742
2018,8,26,96.742
2018,8,27,96.742
2018,8,28,96.742
2018,8,29,96.742
2018,8,30,96.742
2018,8,31,96.742
2018,9,1,96.978
2018,9,2,96.978
2018,9,3,96.978
2018,9,4,96.978
2018,9,5,96.978
2018,9,6,96.978
2018,9,7,96.978
2018,9,8,96.978
2018,9,9,96.978
2018,9,10,96.978
2018,9,11,96.978
2018,9,12,96.978
2018,9,13,96.978
2018,9,14,96.978
2018,9,15,96.978
2018,9,16,96.978
2018,9,17,96.978
2018,9,18,96.978
2018,9,19,96.978
2018,9,20,96.978
2018,9,21,96.978
2018,9,22,96.978
2018,9,23,96.978
2018,9,24,96.978
2018,9,25,96.978
2018,9,26,96.978
2018,9,27,96.978
2018,9,28,96.978
2018,9,29,96.978
2018,9,30,96.978
2018,10,1,97.875
2018,10,2,97.875
2018,10,3,97.875
2018,10,4,97.875
2018,10,5,97.875
2018,10,6,97.875
2018,10,7,97.875
2018,10,8,97.875
2018,10,9,97.875
2018,10,10,97.875
2018,10,11,97.875
2018,10,12,97.875
2018,10,13,97.875
2018,10,14,97.875
2018,10,15,97.875
2018,10,16,97.875
2018,10,17,97.875
2018,10,18,97.875
2018,10,19,97.875
2018,10,20,97.875
2018,10,21,97.875
2018,10,22,97.875
2018,10,23,97.875
2018,10,24,97.875
2018,10,25,97.875
2018,10,26,97.875
2018,10,27,97.875
2018,10,28,97.875
2018,10,29,97.875
2018,10,30,97.875
2018,10,31,97.875
2018,11,1,97.768
2018,11,2,97.768
2018,11,3,97.768
2018,11,4,97.768
2018,11,5,97.768
2018,11,6,97.768
2018,11,7,97.768
2018,11,8,97.768
2018,11,9,97.768
2018,11,10,97.768
2018,11,11,97.768
2018,11,12,97.768
2018,11,13,97.768
2018,11,14,97.768
2018,11,15,97.768
2018,11,16,97.768
2018,11,17,97.768
2018,11,18,97.768
2018,11,19,97.768
2018,11,20,97.768
2018,11,21,97.768
2018,11,22,97.768
2018,11,23,97.768
2018,11,24,97.768
2018,11,25,97.768
2018,11,26,97.768
2018,11,27,97.768
2018,11,28,97.768
2018,11,29,97.768
2018,11,30,97.768
2018,12,1,97.329
2018,12,2,97.329
2018,12,3,97.329
2018,12,4,97.329
2018,12,5,97.329
2018,12,6,97.329
2018,12,7,97.329
2018,12,8,97.329
2018,12,9,97.329
2018,12,10,97.329
2018,12,11,97.329
2018,12,12,97.329
2018,12,13,97.329
2018,12,14,97.329
2018,12,15,97.329
2018,12,16,97.329
2018,12,17,97.329
2018,12,18,97.329
2018,12,19,97.329
2018,12,20,97.329
2018,12,21,97.329
2018,12,22,97.329
2018,12,23,97.329
2018,12,24,97.329
2018,12,25,97.329
2018,12,26,97.329
2018,12,27,97.329
2018,12,28,97.329
2018,12,29,97.329
2018,12,30,97.329
2018,12,31,97.329
2017,1,1,94.609
2017,1,2,94.609
2017,1,3,94.609
2017,1,4,94.609
2017,1,5,94.609
2017,1,6,94.609
2017,1,7,94.609
2017,1,8,94.609
2017,1,9,94.609
2017,1,10,94.609
2017,1,11,94.609
2017,1,12,94.609
2017,1,13,94.609
2017,1,14,94.609
2017,1,15,94.609
2017,1,16,94.609
2017,1,17,94.609
2017,1,18,94.609
2017,1,19,94.609
2017,1,20,94.609
2017,1,21,94.609
2017,1,22,94.609
2017,1,23,94.609
2017,1,24,94.609
2017,1,25,94.609
2017,1,26,94.609
2017,1,27,94.609
2017,1,28,94.609
2017,1,29,94.609
2017,1,30,94.609
2017,1,31,94.609
2017,2,1,94.269
2017,2,2,94.269
2017,2,3,94.269
2017,2,4,94.269
2017,2,5,94.269
2017,2,6,94.269
2017,2,7,94.269
2017,2,8,94.269
2017,2,9,94.269
2017,2,10,94.269
2017,2,11,94.269
2017,2,12,94.269
2017,2,13,94.269
2017,2,14,94.269
2017,2,15,94.269
2017,2,16,94.269
2017,2,17,94.269
2017,2,18,94.269
2017,2,19,94.269
2017,2,20,94.269
2017,2,21,94.269
2017,2,22,94.269
2017,2,23,94.269
2017,2,24,94.269
2017,2,25,94.269
2017,2,26,94.269
2017,2,27,94.269
2017,2,28,94.269
2017,3,1,94.249
2017,3,2,94.249
2017,3,3,94.249
2017,3,4,94.249
2017,3,5,94.249
2017,3,6,94.249
2017,3,7,94.249
2017,3,8,94.249
2017,3,9,94.249
2017,3,10,94.249
2017,3,11,94.249
2017,3,12,94.249
2017,3,13,94.249
2017,3,14,94.249
2017,3,15,94.249
2017,3,16,94.249
2017,3,17,94.249
2017,3,18,94.249
2017,3,19,94.249
2017,3,20,94.249
2017,3,21,94.249
2017,3,22,94.249
2017,3,23,94.249
2017,3,24,94.249
2017,3,25,94.249
2017,3,26,94.249
2017,3,27,94.249
2017,3,28,94.249
2017,3,29,94.249
2017,3,30,94.249
2017,3,31,94.249
2017,4,1,95.154
2017,4,2,95.154
2017,4,3,95.154
2017,4,4,95.154
2017,4,5,95.154
2017,4,6,95.154
2017,4,7,95.154
2017,4,8,95.154
2017,4,9,95.154
2017,4,10,95.154
2017,4,11,95.154
2017,4,12,95.154
2017,4,13,95.154
2017,4,14,95.154
2017,4,15,95.154
2017,4,16,95.154
2017,4,17,95.154
2017,4,18,95.154
2017,4,19,95.154
2017,4,20,95.154
2017,4,21,95.154
2017,4,22,95.154
2017,4,23,95.154
2017,4,24,95.154
2017,4,25,95.154
2017,4,26,95.154
2017,4,27,95.154
2017,4,28,95.154
2017,4,29,95.154
2017,4,30,95.154
2017,5,1,95.097
2017,5,2,95.097
2017,5,3,95.097
2017,5,4,95.097
2017,5,5,95.097
2017,5,6,95.097
2017,5,7,95.097
2017,5,8,95.097
2017,5,9,95.097
2017,5,10,95.097
2017,5,11,95.097
2017,5,12,95.097
2017,5,13,95.097
2017,5,14,95.097
2017,5,15,95.097
2017,5,16,95.097
2017,5,17,95.097
2017,5,18,95.097
2017,5,19,95.097
2017,5,20,95.097
2017,5,21,95.097
2017,5,22,95.097
2017,5,23,95.097
2017,5,24,95.097
2017,5,25,95.097
2017,5,26,95.097
2017,5,27,95.097
2017,5,28,95.097
2017,5,29,95.097
2017,5,30,95.097
2017,5,31,95.097
2017,6,1,95.138
2017,6,2,95.138
2017,6,3,95.138
2017,6,4,95.138
2017,6,5,95.138
2017,6,6,95.138
2017,6,7,95.138
2017,6,8,95.138
2017,6,9,95.138
2017,6,10,95.138
2017,6,11,95.138
2017,6,12,95.138
2017,6,13,95.138
2017,6,14,95.138
2017,6,15,95.138
2017,6,16,95.138
2017,6,17,95.138
2017,6,18,95.138
2017,6,19,95.138
2017,6,20,95.138
2017,6,21,95.138
2017,6,22,95.138
2017,6,23,95.138
2017,6,24,95.138
2017,6,25,95.138
2017,6,26,95.138
2017,6,27,95.138
2017,6,28,95.138
2017,6,29,95.138
2017,6,30,95.138
2017,7,1,94.482
2017,7,2,94.482
2017,7,3,94.482
2017,7,4,94.482
2017,7,5,94.482
2017,7,6,94.482
2017,7,7,94.482
2017,7,8,94.482
2017,7,9,94.482
2017,7,10,94.482
2017,7,11,94.482
2017,7,12,94.482
2017,7,13,94.482
2017,7,14,94.482
2017,7,15,94.482
2017,7,16,94.482
2017,7,17,94.482
2017,7,18,94.482
2017,7,19,94.482
2017,7,20,94.482
2017,7,21,94.482
2017,7,22,94.482
2017,7,23,94.482
2017,7,24,94.482
2017,7,25,94.482
2017,7,26,94.482
2017,7,27,94.482
2017,7,28,94.482
2017,7,29,94.482
2017,7,30,94.482
2017,7,31,94.482
2017,8,1,94.67
2017,8,2,94.67
2017,8,3,94.67
2017,8,4,94.67
2017,8,5,94.67
2017,8,6,94.67
2017,8,7,94.67
2017,8,8,94.67
2017,8,9,94.67
2017,8,10,94.67
2017,8,11,94.67
2017,8,12,94.67
2017,8,13,94.67
2017,8,14,94.67
2017,8,15,94.67
2017,8,16,94.67
2017,8,17,94.67
2017,8,18,94.67
2017,8,19,94.67
2017,8,20,94.67
2017,8,21,94.67
2017,8,22,94.67
2017,8,23,94.67
2017,8,24,94.67
2017,8,25,94.67
2017,8,26,94.67
2017,8,27,94.67
2017,8,28,94.67
2017,8,29,94.67
2017,8,30,94.67
2017,8,31,94.67
2017,9,1,94.835
2017,9,2,94.835
2017,9,3,94.835
2017,9,4,94.835
2017,9,5,94.835
2017,9,6,94.835
2017,9,7,94.835
2017,9,8,94.835
2017,9,9,94.835
2017,9,10,94.835
2017,9,11,94.835
2017,9,12,94.835
2017,9,13,94.835
2017,9,14,94.835
2017,9,15,94.835
2017,9,16,94.835
2017,9,17,94.835
2017,9,18,94.835
2017,9,19,94.835
2017,9,20,94.835
2017,9,21,94.835
2017,9,22,94.835
2017,9,23,94.835
2017,9,24,94.835
2017,9,25,94.835
2017,9,26,94.835
2017,9,27,94.835
2017,9,28,94.835
2017,9,29,94.835
2017,9,30,94.835
2017,10,1,95.71
2017,10,2,95.71
2017,10,3,95.71
2017,10,4,95.71
2017,10,5,95.71
2017,10,6,95.71
2017,10,7,95.71
2017,10,8,95.71
2017,10,9,95.71
2017,10,10,95.71
2017,10,11,95.71
2017,10,12,95.71
2017,10,13,95.71
2017,10,14,95.71
2017,10,15,95.71
2017,10,16,95.71
2017,10,17,95.71
2017,10,18,95.71
2017,10,19,95.71
2017,10,20,95.71
2017,10,21,95.71
2017,10,22,95.71
2017,10,23,95.71
2017,10,24,95.71
2017,10,25,95.71
2017,10,26,95.71
2017,10,27,95.71
2017,10,28,95.71
2017,10,29,95.71
2017,10,30,95.71
2017,10,31,95.71
2017,11,1,96.147
2017,11,2,96.147
2017,11,3,96.147
2017,11,4,96.147
2017,11,5,96.147
2017,11,6,96.147
2017,11,7,96.147
2017,11,8,96.147
2017,11,9,96.147
2017,11,10,96.147
2017,11,11,96.147
2017,11,12,96.147
2017,11,13,96.147
2017,11,14,96.147
2017,11,15,96.147
2017,11,16,96.147
2017,11,17,96.147
2017,11,18,96.147
2017,11,19,96.147
2017,11,20,96.147
2017,11,21,96.147
2017,11,22,96.147
2017,11,23,96.147
2017,11,24,96.147
2017,11,25,96.147
2017,11,26,96.147
2017,11,27,96.147
2017,11,28,96.147
2017,11,29,96.147
2017,11,30,96.147
2017,12,1,96.19
2017,12,2,96.19
2017,12,3,96.19
2017,12,4,96.19
2017,12,5,96.19
2017,12,6,96.19
2017,12,7,96.19
2017,12,8,96.19
2017,12,9,96.19
2017,12,10,96.19
2017,12,11,96.19
2017,12,12,96.19
2017,12,13,96.19
2017,12,14,96.19
2017,12,15,96.19
2017,12,16,96.19
2017,12,17,96.19
2017,12,18,96.19
2017,12,19,96.19
2017,12,20,96.19
2017,12,21,96.19
2017,12,22,96.19
2017,12,23,96.19
2017,12,24,96.19
2017,12,25,96.19
2017,12,26,96.19
2017,12,27,96.19
2017,12,28,96.19
2017,12,29,96.19
2017,12,30,96.19
2017,12,31,96.19
2016,1,1,91.876
2016,1,2,91.876
2016,1,3,91.876
2016,1,4,91.876
2016,1,5,91.876
2016,1,6,91.876
2016,1,7,91.876
2016,1,8,91.876
2016,1,9,91.876
2016,1,10,91.876
2016,1,11,91.876
2016,1,12,91.876
2016,1,13,91.876
2016,1,14,91.876
2016,1,15,91.876
2016,1,16,91.876
2016,1,17,91.876
2016,1,18,91.876
2016,1,19,91.876
2016,1,20,91.876
2016,1,21,91.876
2016,1,22,91.876
2016,1,23,91.876
2016,1,24,91.876
2016,1,25,91.876
2016,1,26,91.876
2016,1,27,91.876
2016,1,28,91.876
2016,1,29,91.876
2016,1,30,91.876
2016,1,31,91.876
2016,2,1,91.552
2016,2,2,91.552
2016,2,3,91.552
2016,2,4,91.552
2016,2,5,91.552
2016,2,6,91.552
2016,2,7,91.552
2016,2,8,91.552
2016,2,9,91.552
2016,2,10,91.552
2016,2,11,91.552
2016,2,12,91.552
2016,2,13,91.552
2016,2,14,91.552
2016,2,15,91.552
2016,2,16,91.552
2016,2,17,91.552
2016,2,18,91.552
2016,2,19,91.552
2016,2,20,91.552
2016,2,21,91.552
2016,2,22,91.552
2016,2,23,91.552
2016,2,24,91.552
2016,2,25,91.552
2016,2,26,91.552
2016,2,27,91.552
2016,2,28,91.552
2016,2,29,91.552
2016,3,1,92.139
2016,3,2,92.139
2016,3,3,92.139
2016,3,4,92.139
2016,3,5,92.139
2016,3,6,92.139
2016,3,7,92.139
2016,3,8,92.139
2016,3,9,92.139
2016,3,10,92.139
2016,3,11,92.139
2016,3,12,92.139
2016,3,13,92.139
2016,3,14,92.139
2016,3,15,92.139
2016,3,16,92.139
2016,3,17,92.139
2016,3,18,92.139
2016,3,19,92.139
2016,3,20,92.139
2016,3,21,92.139
2016,3,22,92.139
2016,3,23,92.139
2016,3,24,92.139
2016,3,25,92.139
2016,3,26,92.139
2016,3,27,92.139
2016,3,28,92.139
2016,3,29,92.139
2016,3,30,92.139
2016,3,31,92.139
2016,4,1,92.785
2016,4,2,92.785
2016,4,3,92.785
2016,4,4,92.785
2016,4,5,92.785
2016,4,6,92.785
2016,4,7,92.785
2016,4,8,92.785
2016,4,9,92.785
2016,4,10,92.785
2016,4,11,92.785
2016,4,12,92.785
2016,4,13,92.785
2016,4,14,92.785
2016,4,15,92.785
2016,4,16,92.785
2016,4,17,92.785
2016,4,18,92.785
2016,4,19,92.785
2016,4,20,92.785
2016,4,21,92.785
2016,4,22,92.785
2016,4,23,92.785
2016,4,24,92.785
2016,4,25,92.785
2016,4,26,92.785
2016,4,27,92.785
2016,4,28,92.785
2016,4,29,92.785
2016,4,30,92.785
2016,5,1,93.292
2016,5,2,93.292
2016,5,3,93.292
2016,5,4,93.292
2016,5,5,93.292
2016,5,6,93.292
2016,5,7,93.292
2016,5,8,93.292
2016,5,9,93.292
2016,5,10,93.292
2016,5,11,93.292
2016,5,12,93.292
2016,5,13,93.292
2016,5,14,93.292
2016,5,15,93.292
2016,5,16,93.292
2016,5,17,93.292
2016,5,18,93.292
2016,5,19,93.292
2016,5,20,93.292
2016,5,21,93.292
2016,5,22,93.292
2016,5,23,93.292
2016,5,24,93.292
2016,5,25,93.292
2016,5,26,93.292
2016,5,27,93.292
2016,5,28,93.292
2016,5,29,93.292
2016,5,30,93.292
2016,5,31,93.292
2016,6,1,93.723
2016,6,2,93.723
2016,6,3,93.723
2016,6,4,93.723
2016,6,5,93.723
2016,6,6,93.723
2016,6,7,93.723
2016,6,8,93.723
2016,6,9,93.723
2016,6,10,93.723
2016,6,11,93.723
2016,6,12,93.723
2016,6,13,93.723
2016,6,14,93.723
2016,6,15,93.723
2016,6,16,93.723
2016,6,17,93.723
2016,6,18,93.723
2016,6,19,93.723
2016,6,20,93.723
2016,6,21,93.723
2016,6,22,93.723
2016,6,23,93.723
2016,6,24,93.723
2016,6,25,93.723
2016,6,26,93.723
2016,6,27,93.723
2016,6,28,93.723
2016,6,29,93.723
2016,6,30,93.723
2016,7,1,93.041
2016,7,2,93.041
2016,7,3,93.041
2016,7,4,93.041
2016,7,5,93.041
2016,7,6,93.041
2016,7,7,93.041
2016,7,8,93.041
2016,7,9,93.041
2016,7,10,93.041
2016,7,11,93.041
2016,7,12,93.041
2016,7,13,93.041
2016,7,14,93.041
2016,7,15,93.041
2016,7,16,93.041
2016,7,17,93.041
2016,7,18,93.041
2016,7,19,93.041
2016,7,20,93.041
2016,7,21,93.041
2016,7,22,93.041
2016,7,23,93.041
2016,7,24,93.041
2016,7,25,93.041
2016,7,26,93.041
2016,7,27,93.041
2016,7,28,93.041
2016,7,29,93.041
2016,7,30,93.041
2016,7,31,93.041
2016,8,1,93.161
2016,8,2,93.161
2016,8,3,93.161
2016,8,4,93.161
2016,8,5,93.161
2016,8,6,93.161
2016,8,7,93.161
2016,8,8,93.161
2016,8,9,93.161
2016,8,10,93.161
2016,8,11,93.161
2016,8,12,93.161
2016,8,13,93.161
2016,8,14,93.161
2016,8,15,93.161
2016,8,16,93.161
2016,8,17,93.161
2016,8,18,93.161
2016,8,19,93.161
2016,8,20,93.161
2016,8,21,93.161
2016,8,22,93.161
2016,8,23,93.161
2016,8,24,93.161
2016,8,25,93.161
2016,8,26,93.161
2016,8,27,93.161
2016,8,28,93.161
2016,8,29,93.161
2016,8,30,93.161
2016,8,31,93.161
2016,9,1,93.165
2016,9,2,93.165
2016,9,3,93.165
2016,9,4,93.165
2016,9,5,93.165
2016,9,6,93.165
2016,9,7,93.165
2016,9,8,93.165
2016,9,9,93.165
2016,9,10,93.165
2016,9,11,93.165
2016,9,12,93.165
2016,9,13,93.165
2016,9,14,93.165
2016,9,15,93.165
2016,9,16,93.165
2016,9,17,93.165
2016,9,18,93.165
2016,9,19,93.165
2016,9,20,93.165
2016,9,21,93.165
2016,9,22,93.165
2016,9,23,93.165
2016,9,24,93.165
2016,9,25,93.165
2016,9,26,93.165
2016,9,27,93.165
2016,9,28,93.165
2016,9,29,93.165
2016,9,30,93.165
2016,10,1,94.23
2016,10,2,94.23
2016,10,3,94.23
2016,10,4,94.23
2016,10,5,94.23
2016,10,6,94.23
2016,10,7,94.23
2016,10,8,94.23
2016,10,9,94.23
2016,10,10,94.23
2016,10,11,94.23
2016,10,12,94.23
2016,10,13,94.23
2016,10,14,94.23
2016,10,15,94.23
2016,10,16,94.23
2016,10,17,94.23
2016,10,18,94.23
2016,10,19,94.23
2016,10,20,94.23
2016,10,21,94.23
2016,10,22,94.23
2016,10,23,94.23
2016,10,24,94.23
2016,10,25,94.23
2016,10,26,94.23
2016,10,27,94.23
2016,10,28,94.23
2016,10,29,94.23
2016,10,30,94.23
2016,10,31,94.23
2016,11,1,94.572
2016,11,2,94.572
2016,11,3,94.572
2016,11,4,94.572
2016,11,5,94.572
2016,11,6,94.572
2016,11,7,94.572
2016,11,8,94.572
2016,11,9,94.572
2016,11,10,94.572
2016,11,11,94.572
2016,11,12,94.572
2016,11,13,94.572
2016,11,14,94.572
2016,11,15,94.572
2016,11,16,94.572
2016,11,17,94.572
2016,11,18,94.572
2016,11,19,94.572
2016,11,20,94.572
2016,11,21,94.572
2016,11,22,94.572
2016,11,23,94.572
2016,11,24,94.572
2016,11,25,94.572
2016,11,26,94.572
2016,11,27,94.572
2016,11,28,94.572
2016,11,29,94.572
2016,11,30,94.572
2016,12,1,95.132
2016,12,2,95.132
2016,12,3,95.132
2016,12,4,95.132
2016,12,5,95.132
2016,12,6,95.132
2016,12,7,95.132
2016,12,8,95.132
2016,12,9,95.132
2016,12,10,95.132
2016,12,11,95.132
2016,12,12,95.132
2016,12,13,95.132
2016,12,14,95.132
2016,12,15,95.132
2016,12,16,95.132
2016,12,17,95.132
2016,12,18,95.132
2016,12,19,95.132
2016,12,20,95.132
2016,12,21,95.132
2016,12,22,95.132
2016,12,23,95.132
2016,12,24,95.132
2016,12,25,95.132
2016,12,26,95.132
2016,12,27,95.132
2016,12,28,95.132
2016,12,29,95.132
2016,12,30,95.132
2016,12,31,95.132
2015,1,1,92.141
2015,1,2,92.141
2015,1,3,92.141
2015,1,4,92.141
2015,1,5,92.141
2015,1,6,92.141
2015,1,7,92.141
2015,1,8,92.141
2015,1,9,92.141
2015,1,10,92.141
2015,1,11,92.141
2015,1,12,92.141
2015,1,13,92.141
2015,1,14,92.141
2015,1,15,92.141
2015,1,16,92.141
2015,1,17,92.141
2015,1,18,92.141
2015,1,19,92.141
2015,1,20,92.141
2015,1,21,92.141
2015,1,22,92.141
2015,1,23,92.141
2015,1,24,92.141
2015,1,25,92.141
2015,1,26,92.141
2015,1,27,92.141
2015,1,28,92.141
2015,1,29,92.141
2015,1,30,92.141
2015,1,31,92.141
2015,2,1,92.331
2015,2,2,92.331
2015,2,3,92.331
2015,2,4,92.331
2015,2,5,92.331
2015,2,6,92.331
2015,2,7,92.331
2015,2,8,92.331
2015,2,9,92.331
2015,2,10,92.331
2015,2,11,92.331
2015,2,12,92.331
2015,2,13,92.331
2015,2,14,92.331
2015,2,15,92.331
2015,2,16,92.331
2015,2,17,92.331
2015,2,18,92.331
2015,2,19,92.331
2015,2,20,92.331
2015,2,21,92.331
2015,2,22,92.331
2015,2,23,92.331
2015,2,24,92.331
2015,2,25,92.331
2015,2,26,92.331
2015,2,27,92.331
2015,2,28,92.331
2015,3,1,92.92
2015,3,2,92.92
2015,3,3,92.92
2015,3,4,92.92
2015,3,5,92.92
2015,3,6,92.92
2015,3,7,92.92
2015,3,8,92.92
2015,3,9,92.92
2015,3,10,92.92
2015,3,11,92.92
2015,3,12,92.92
2015,3,13,92.92
2015,3,14,92.92
2015,3,15,92.92
2015,3,16,92.92
2015,3,17,92.92
2015,3,18,92.92
2015,3,19,92.92
2015,3,20,92.92
2015,3,21,92.92
2015,3,22,92.92
2015,3,23,92.92
2015,3,24,92.92
2015,3,25,92.92
2015,3,26,92.92
2015,3,27,92.92
2015,3,28,92.92
2015,3,29,92.92
2015,3,30,92.92
2015,3,31,92.92
2015,4,1,93.774
2015,4,2,93.774
2015,4,3,93.774
2015,4,4,93.774
2015,4,5,93.774
2015,4,6,93.774
2015,4,7,93.774
2015,4,8,93.774
2015,4,9,93.774
2015,4,10,93.774
2015,4,11,93.774
2015,4,12,93.774
2015,4,13,93.774
2015,4,14,93.774
2015,4,15,93.774
2015,4,16,93.774
2015,4,17,93.774
2015,4,18,93.774
2015,4,19,93.774
2015,4,20,93.774
2015,4,21,93.774
2015,4,22,93.774
2015,4,23,93.774
2015,4,24,93.774
2015,4,25,93.774
2015,4,26,93.774
2015,4,27,93.774
2015,4,28,93.774
2015,4,29,93.774
2015,4,30,93.774
2015,5,1,94.222
2015,5,2,94.222
2015,5,3,94.222
2015,5,4,94.222
2015,5,5,94.222
2015,5,6,94.222
2015,5,7,94.222
2015,5,8,94.222
2015,5,9,94.222
2015,5,10,94.222
2015,5,11,94.222
2015,5,12,94.222
2015,5,13,94.222
2015,5,14,94.222
2015,5,15,94.222
2015,5,16,94.222
2015,5,17,94.222
2015,5,18,94.222
2015,5,19,94.222
2015,5,20,94.222
2015,5,21,94.222
2015,5,22,94.222
2015,5,23,94.222
2015,5,24,94.222
2015,5,25,94.222
2015,5,26,94.222
2015,5,27,94.222
2015,5,28,94.222
2015,5,29,94.222
2015,5,30,94.222
2015,5,31,94.222
2015,6,1,94.474
2015,6,2,94.474
2015,6,3,94.474
2015,6,4,94.474
2015,6,5,94.474
2015,6,6,94.474
2015,6,7,94.474
2015,6,8,94.474
2015,6,9,94.474
2015,6,10,94.474
2015,6,11,94.474
2015,6,12,94.474
2015,6,13,94.474
2015,6,14,94.474
2015,6,15,94.474
2015,6,16,94.474
2015,6,17,94.474
2015,6,18,94.474
2015,6,19,94.474
2015,6,20,94.474
2015,6,21,94.474
2015,6,22,94.474
2015,6,23,94.474
2015,6,24,94.474
2015,6,25,94.474
2015,6,26,94.474
2015,6,27,94.474
2015,6,28,94.474
2015,6,29,94.474
2015,6,30,94.474
2015,7,1,93.597
2015,7,2,93.597
2015,7,3,93.597
2015,7,4,93.597
